,latnum,longnum,actual,predicted
0,22.4012413,89.29048157,0.0,0.00023487819804086569
1,24.12280273,89.06667328,0.0,0.00019502519431950765
2,24.60673714,92.00027466,4.09832785836e-06,-5.234306086307948e-05
3,23.25343704,91.24172211,0.000281562847764,0.0001578597706611785
4,22.6913929,90.38986969,0.0,0.00030784381920190203
5,22.95446396,90.17703247,0.0,0.00032331868519115453
6,25.0607357,91.05269623,4.8245636964e-06,0.0002490760305631566
7,25.56817055,89.74201965,9.239193087599999e-07,0.0001246631077806484
8,26.151587,88.550453,0.0,0.0002278881089622002
9,22.97290802,89.47674561,0.0,0.00041538850323506906
10,24.68224716,91.96146393,5.1189255204e-06,-2.7891545341907374e-06
11,25.16999054,89.59023285,0.0,0.00018135142705382227
12,23.244938,89.102522,0.0,0.00019393009497879553
13,25.32248497,89.51409149,0.0,0.0001355617661277057
14,23.02424812,90.73096466,0.0,0.0003861485566571087
15,25.643772,88.628058,0.0,2.092589524432488e-05
16,22.36627,89.854792,0.0,0.0004278273206414486
17,26.12047577,89.14842224,1.077812025e-05,0.00014968166188020546
18,22.73340607,90.57206726,0.0,0.0002597893979921582
19,24.88711357,91.85953522,4.5321967944e-06,4.196037212723093e-05
20,24.05184174,88.78279114,2.45423284128e-05,0.00035282335560330504
21,22.35434532,90.36138916,0.0,0.00047926567501805663
22,24.73946953,91.20394135,5.820960738e-07,0.000216244690873723
23,24.74828148,90.25649261,2.32639823952e-05,1.5893618835171236e-05
24,22.8378582,89.51266479,0.0,0.000377958670073646
25,23.71518707,90.4168396,0.0,0.00014987135322840878
26,23.43745613,90.13321686,0.0,4.936655160129509e-05
27,24.04765892,88.93852234,0.0,0.0003227133292244636
28,22.870772,91.239424,0.0,0.00035040184185954813
29,24.047748,89.863966,0.0,0.00018184542358829118
30,24.02660179,90.58853912,0.0,0.0002074955152321746
31,22.66510773,91.01707459,0.0,0.0006351238030680245
32,23.800073,90.973285,0.0,0.00022680282859216376
33,25.71570778,88.98675537,0.0,7.215016518716177e-05
34,23.80025673,88.7106781,3.6319993248e-06,0.00039742458866460145
35,23.633363,90.523722,0.0,0.00020985713410710954
36,22.7173748,90.3314209,0.0,0.00038280154706166186
37,22.93975449,89.57459259,0.0,0.0003298823368265202
38,24.54490089,90.49487305,1.7721778758e-05,0.00026746692133973227
39,22.17366409,90.12439728,0.0,0.00025271906412384094
40,22.65512085,90.17182922,0.0,0.00020119582203586214
41,25.038616,91.655505,7.029972133199999e-06,7.141056843899705e-06
42,21.55896,92.075608,1.933633563e-07,0.00030554933385355614
43,25.05770111,91.42006683,1.0547595930000001e-06,0.0001278345803724855
44,24.10994339,91.00761414,0.0,0.0002587197316254847
45,25.80051994,89.6576767,2.55559261152e-06,0.0002104483040914035
46,24.21148109,90.93897247,0.0,4.596549775748538e-05
47,22.14543152,92.17169189,8.3350501056e-07,0.0003581612837745817
48,22.28543091,90.3710022,0.0,0.0003901916431377995
49,24.65476799,91.82927704,9.737613266399999e-07,5.3080500790021126e-05
50,23.1572,91.178123,0.0,0.00020549821446886666
51,23.480768,90.073581,0.0,7.7174400844811e-05
52,24.5993557,88.25758362,0.0,0.00021081493380085552
53,24.1334343,89.99253845,0.0,0.00012748379953841354
54,22.71174812,90.38603973,0.0,0.0003069919223490737
55,22.33405876,91.84255219,1.96640348172e-06,0.0002998888328311593
56,24.48496628,90.94060516,0.0,0.0002093417734248307
57,23.55255699,90.62993622,0.0,0.00014071173801044176
58,25.62642,88.633493,0.0,0.00013401384270965886
59,23.74708939,90.39783478,0.0,0.00014914696528147957
60,22.48576927,90.08294678,0.0,0.00026599398114861674
61,25.77499771,88.91290283,0.0,0.0002593394814774516
62,24.75525856,90.17958832,3.63164910516e-05,0.0003320589363437812
63,24.646816,89.155002,0.0,0.00018434537244507664
64,24.37400818,90.43445587,4.9596864132e-06,0.00014173486947884235
65,22.70590019,90.37637329,0.0,0.0004432008570010023
66,24.35369682,89.2587204,0.0,0.0003265061264655679
67,24.55989075,90.60356903,2.762523654e-05,0.00027563066352392755
68,23.0408287,91.52082825,0.00067105629552,0.00030061869556486016
69,23.03759193,90.84844971,0.0,0.0005496931588953359
70,23.05365753,89.28331757,0.0,0.0002582997885568157
71,24.73276711,88.65641785,0.0,0.00011239927524588435
72,21.492049,92.233217,1.04033852352e-07,0.0003305183988929263
73,25.055293,88.698717,0.0,9.854338820689672e-05
74,22.718567,89.776063,0.0,0.000150948040802896
75,22.75997,90.120771,0.0,0.00043851577754754696
76,23.987645,91.084015,0.0,0.00011605698783340184
77,22.429349,90.009992,0.0,0.00023411096545648342
78,23.13358498,90.44106293,0.0,0.0003098300827526575
79,22.98353767,90.10505676,0.0,0.0002581404988051557
80,22.363328,91.783368,2.43313099968e-06,0.0002974398595382038
81,25.09584045,91.29898834,3.75731145852e-05,0.00020787873394080057
82,23.83195496,90.64875031,0.0,0.0001816291382205087
83,24.515826,91.82821,3.56796676176e-05,5.230614216159662e-05
84,24.3764267,91.4043045,4.8307257888e-06,-5.78203523502861e-05
85,24.41831398,88.6210556,0.0,0.0003598931968403494
86,22.41551399,90.7168808,0.0,0.00045531434785609187
87,24.63898468,90.33447266,2.60152014912e-05,0.00014795542027583447
88,23.70519066,90.72142029,0.0,0.00016224520389233624
89,24.67715645,92.19789124,3.1366069942799996e-05,-6.0478574063853304e-05
90,23.71441841,90.90460968,0.0,0.0001585403495016878
91,23.86844444,89.99758911,0.0,0.00017426142025105552
92,24.11675835,89.06422424,0.0,0.00016477628561426598
93,23.55974579,90.18714905,0.0,0.00023444006359640298
94,23.80077744,90.34125519,0.0,0.00014786745178850606
95,25.61797905,88.63207245,0.0,0.0001605832880838182
96,22.37921524,91.84666443,4.40127671328e-07,0.0002947638862316543
97,23.75790596,90.79130554,0.0,0.00016928925571304743
98,24.855863,89.394214,0.0,0.0001688804937294439
99,24.5311985,92.18930817,0.0047095231944,-1.0133775123403625e-05
100,22.51298332,90.44339752,0.0,0.00018486225388641162
101,24.88457298,89.74078369,0.0,0.00018339670173895699
102,22.75301552,91.07510376,0.0,0.0005393566784619197
103,22.566229,90.158148,0.0,0.0003070486793466185
104,24.44995689,92.04431152,1.3025998359599999e-05,0.00011397151778202178
105,23.86266327,90.40682983,0.0,0.00010634575037168803
106,24.177682,89.419751,0.0,0.00014304517956524812
107,23.71660423,90.39103699,0.0,0.00010671739125669877
108,25.66229057,89.61219025,2.48538022344e-06,0.00018432748725319745
109,23.62049675,90.13238525,0.0,0.0006297190189845853
110,22.81184959,89.40185547,0.0,0.0002342651600249768
111,25.355332,88.997812,0.0,9.693122572582343e-05
112,24.868219,90.174349,3.55601939556e-05,0.0002146984698074138
113,24.794091,92.090339,2.33366862192e-05,7.035736212245384e-05
114,24.91323662,91.86785889,9.6423003264e-06,0.000149774334690226
115,24.67497444,91.7794342,2.46682301568e-06,0.00017216494882446443
116,23.71861076,90.39263916,0.0,0.00012342471190525186
117,23.88517761,88.78713226,1.2444057446400001e-05,0.00019031991074335607
118,26.20062637,88.55464935,0.0,0.000262849313302237
119,24.21095848,89.71608734,0.0,0.00019210511217878132
120,24.44099426,91.73562622,1.4200608433200001e-05,4.725548995347346e-05
121,24.23208618,90.94422913,0.0,5.506926129505e-05
122,22.82298279,89.53627777,0.0,0.0004385614812383746
123,22.3965435,89.77999878,0.0,0.000426462975069403
124,25.80786324,89.63905334,3.3336077583599997e-06,0.00015582426121100114
125,26.02462769,88.46263885,0.0,0.00012038188551274222
126,25.68569946,89.54878998,1.71036632592e-06,0.00014245054490174416
127,25.01711464,89.36836243,0.0,0.00020871130499738712
128,22.76577759,90.60816956,0.0,0.00033269793607595965
129,23.492516,89.049364,0.0,0.0002526415229904478
130,24.90601921,89.84654999,0.0,0.0001307280665852646
131,22.19579887,91.89460754,1.91629547424e-06,0.0001654464129483828
132,24.95563507,91.41638184,6.6305000856e-07,0.00013697977017969936
133,24.57826042,88.91028595,0.0,0.0001703027575750102
134,23.02824974,89.40224457,0.0,0.00041100882480819194
135,24.75061417,90.41770935,5.5808164608e-05,0.00015483564223303764
136,26.04839706,88.18525696,1.86972069528e-07,0.00020754053632309025
137,23.671699,89.18614,0.0,0.00030789680225443345
138,24.94203568,91.79890442,1.10929189416e-05,7.595296826757207e-05
139,23.757247,90.42972,0.0,0.00010892312414021596
140,22.866073,91.109659,0.0,0.00038697396755052753
141,22.802107,89.5727,0.0,0.0004315011072155568
142,24.75719452,89.30081177,0.0,0.0002084473782746292
143,24.61751556,89.30184174,0.0,0.00023673333209903497
144,24.65982437,90.157547,1.44887638332e-05,0.00023997021550763276
145,23.716337,90.4303,0.0,0.00011125406561399323
146,24.909021,91.890537,1.2854169078e-05,0.00011720063972106475
147,22.09612846,90.07124329,0.0,0.0003258164756967166
148,24.21791458,89.59114075,0.0,0.000245789781865126
149,22.57762337,89.12733459,0.0,0.000320656300185501
150,25.72082329,89.4464798,3.24842458896e-07,8.094007268912319e-05
151,22.953867,89.000135,0.0,0.000306979509116488
152,23.61273956,88.87517548,0.0,0.00038663880297629144
153,24.051394,90.980663,0.0,0.00014662545364041888
154,22.65407944,90.09884644,0.0,0.0002546027559822757
155,23.62862968,90.50229645,0.0,0.00023923666478657286
156,21.8412571,92.0641861,3.9225308985599997e-07,0.00039306491933575546
157,24.500205,89.422881,0.0,0.00014759369455719914
158,24.74951935,89.48139954,0.0,0.00013348556113427042
159,22.2539959,91.80350494,1.05967153428e-05,0.00030181225004197393
160,22.22636986,92.19905853,1.1600028114000001e-06,0.0002996552415898612
161,22.33237839,91.78240204,1.03224357336e-05,0.00032793352028179245
162,24.34666634,89.66004181,0.0,0.00020722563715401895
163,23.72523499,90.43510437,0.0,-8.635008265337618e-05
164,25.10814285,91.75901794,1.5820573760399998e-05,0.00013076548768825512
165,24.37582016,89.63634491,0.0,0.00011656176435360741
166,24.73299789,90.93895721,1.02003021756e-05,0.00024849921996925387
167,24.411172,88.471122,5.2715148876e-06,0.00025294121532477197
168,25.71507454,89.5599823,2.72804696868e-06,-8.224588978191501e-05
169,24.40625572,88.99689484,0.0,0.0002077165931100219
170,22.39170074,89.79852295,0.0,0.00037941495124919
171,24.78488541,92.11083984,1.63404947652e-05,-7.072080455806446e-05
172,25.23942757,89.87317657,4.5154837811999995e-06,3.06005869070029e-05
173,23.745398,90.413368,0.0,0.0001505511904220513
174,23.69724083,90.420784,0.0,0.00015177008659681326
175,22.84236717,89.51831818,0.0,0.00026620353105450393
176,23.379235,89.284762,0.0,0.00016553917416483902
177,22.4918766,89.76048279,0.0,0.00045147343209708834
178,23.022535,89.267647,0.0,0.0002911379684716335
179,22.79409218,88.96117401,2.41708739364e-06,0.00041045331380450893
180,23.57978821,90.84766388,0.0,0.00017632442392278997
181,23.74919701,88.96196747,0.0,0.0004901344899923659
182,25.15080833,89.40687561,0.0,0.00021469323647108294
183,23.056474,91.284886,0.0,0.0007546781236070086
184,23.00889206,90.88493347,0.0,0.0002653192777243472
185,24.86089516,89.19852448,0.0,0.00036683407487755545
186,24.89234924,89.3571167,0.0,0.00016578560212804287
187,24.37680817,89.30573273,0.0,0.00010486731351314025
188,22.64250183,90.18814087,0.0,0.0001897324756248837
189,24.635092,88.869838,0.0,4.5629726040689964e-05
190,22.6029,89.978797,0.0,0.00027696866427644456
191,23.81522179,90.3789978,0.0,0.0001527881826650736
192,25.872539,89.233188,0.0,-8.87418347714428e-05
193,24.35098,91.854612,3.7170007346399996e-05,-9.704852657553056e-05
194,22.267621,91.995722,1.11043564944e-06,0.00028557815527901684
195,22.70748329,90.36806488,0.0,0.00041398598753819126
196,23.6946106,90.84159851,0.0,0.00029150522374219405
197,22.337383,91.77422,8.7070808928e-06,0.0004574271170137875
198,25.060388,91.401307,1.8903171566399998e-06,3.9681829260838486e-05
199,24.52437782,90.7552948,7.1156207843999996e-06,0.0002503093612570341
200,24.41161537,90.05667114,0.0,0.00029652700541755187
201,24.8901062,88.91465759,0.0,0.00012781541881409775
202,25.32240868,89.54611206,0.0,0.000216173850564107
203,23.79589653,90.53126526,0.0,0.00015482468170045967
204,24.78056335,88.49780273,0.0,0.00012510279656935167
205,22.965165,90.197255,0.0,0.0003351359255998109
206,24.95829391,91.32398224,6.8599161156e-07,0.00017240249757639179
207,22.753841,90.817023,0.0,0.0005374888918711629
208,24.03760147,88.98174286,0.0,0.0003259114251517228
209,22.35398674,91.78649139,4.28047310328e-06,0.0002962776190296339
210,22.50375557,90.38871765,0.0,0.0003348031892052199
211,23.38516235,91.25658417,0.0014671853341199999,0.0002285723001494728
212,26.44094086,88.96666718,0.000122074596972,0.0001339794932041003
213,23.5498085,91.19136047,0.00111381815052,0.0002563297371779945
214,22.032809,91.003533,0.0,0.0005371707200590473
215,24.968832,89.1484,0.0,0.00021118733894416508
216,22.678332,90.629886,0.0,0.0003400697050997335
217,23.00068855,91.40445709,7.027888548e-08,0.0002526834869035119
218,23.03515053,91.47120666,0.000166716961488,0.0003427655040342811
219,24.443354,88.631629,0.0,0.00029839226898783756
220,24.84717941,89.35402679,0.0,0.00017492932731659323
221,23.69487762,90.44164276,0.0,0.00015058843776441933
222,25.81559372,89.33969879,0.0,9.998306658935895e-05
223,21.90297,90.132958,0.0,0.00026518144775506433
224,23.417652,91.183957,2.13679198632e-05,0.00012599883736004827
225,24.29216385,88.95359039,0.0,3.7412089257438626e-05
226,23.90994072,91.10330963,0.0,0.0001991494789271304
227,26.31801414,88.49584198,1.3454197284e-06,0.0002553681433344461
228,22.60641479,89.95751953,0.0,0.00024323442722545697
229,22.83447838,90.23200989,0.0,0.000332868369839696
230,22.385404,91.852586,4.2133018629599997e-07,0.0002942901256383303
231,24.13841629,90.41637421,0.0,0.00015303882029213197
232,23.57530975,88.90821838,0.0,0.00037373668703041764
233,22.51250076,91.70636749,2.4945391319999997e-06,0.000386228552894549
234,22.4423275,92.06734467,3.56280656352e-06,0.00035693907570909206
235,23.83188629,90.83882904,0.0,0.000175568916346448
236,25.686049,89.664202,1.9553338812e-06,0.00010552579761769237
237,24.36224174,90.96768188,0.0,0.00011817477817369245
238,25.07276154,90.04116058,3.26960179428e-05,0.0002134956173400471
239,25.25708961,89.2346344,0.0,6.292193808958658e-05
240,24.524514,90.536345,1.5036613745999999e-05,0.00022084620764166446
241,24.798492,88.749128,0.0,0.0001040581655030101
242,23.76028442,88.94057465,0.0,0.00043981711641655875
243,23.87466812,89.16716766,0.0,0.00022965086771040597
244,23.87773514,90.39942932,0.0,0.00014075068751643333
245,22.67402077,90.66612244,0.0,0.0006077353180331671
246,22.71467781,90.67588043,0.0,0.00041501326661953623
247,24.36806107,89.6609726,0.0,0.0003547118208740245
248,23.5418129,89.0904007,0.0,0.00027343083126430047
249,24.25537109,89.18815613,0.0,0.00012779929620931416
250,23.75618744,90.41969299,0.0,0.0001422159363372977
251,23.85803032,90.00482941,0.0,0.00019490761638974266
252,22.66896439,91.09895325,0.0,0.0005191639943477403
253,25.33914948,89.33156586,0.0,8.342601126886962e-05
254,24.100223,89.631531,0.0,0.00012491672292546535
255,24.96056747,91.21355438,1.25015112e-06,0.00016831366204068916
256,22.40292168,89.90831757,0.0,0.0003628335723691688
257,25.33392143,88.9588623,1.29082979616e-05,0.00014739518093915586
258,23.04943085,90.11395264,0.0,0.00026591046517268787
259,23.72320366,90.38798523,0.0,9.829280460607031e-05
260,24.608052,88.282956,0.0,0.0002247033608125903
261,25.03084,92.005882,9.03588837e-06,1.4969183270157038e-05
262,25.64152908,88.4797821,1.54864464912e-05,0.00025520041020911366
263,24.18614578,88.96006012,0.0,0.0002962493024808148
264,23.32237816,89.06002808,0.0,0.0002430101114755936
265,24.30028725,91.48995209,2.4447370125599997e-05,0.00013758104940009923
266,24.29711914,90.82113647,0.0,0.0001082477931674519
267,25.4728508,89.12311554,0.0,0.000185980026801917
268,26.1523838,88.93821716,0.0,0.0002653060294220073
269,24.44252396,89.09994507,0.0,0.00019988446001854038
270,22.27669907,89.83316803,0.0,0.00039347180962327283
271,24.15395546,89.16790771,0.0,0.00010945863704590875
272,24.52354431,88.54264832,0.0,0.00013624399529252987
273,24.959625,89.081932,0.0,0.00018457810183712225
274,24.494087,90.585829,1.10805947568e-05,3.097857677813972e-05
275,22.47971344,90.06369019,0.0,0.0006203709668575412
276,24.02993,90.108928,0.0,0.00014304388254934166
277,24.45783806,89.68856049,0.0,0.00013947129229732112
278,22.22463417,89.80867004,0.0,0.00036628226134371804
279,23.82301712,90.37773132,0.0,0.00010668499523729282
280,24.854088,89.211778,0.0,0.00018029193761064292
281,23.71407318,89.73886108,0.0,0.00023005838690615322
282,24.60110855,90.70083618,2.11835004072e-05,0.00031644384883852916
283,25.90502357,88.89229584,0.0,0.0002490997965930186
284,25.98759079,88.82743835,0.0,0.00029304461899538745
285,23.72272873,90.43452454,0.0,9.475584132819628e-05
286,24.86761284,92.03900909,2.83335668448e-05,0.00016293960116844355
287,21.82792091,92.04699707,4.6807076543999995e-07,0.0003349519764639507
288,24.79705811,91.35993195,2.2116325934399998e-07,9.020057671731506e-06
289,23.73202,90.437595,0.0,0.00010000116815903652
290,24.599411,92.046115,2.81785392396e-06,2.7255849373658823e-06
291,24.914588,91.006022,4.0225651539600004e-05,0.0001359413937876621
292,24.08163834,90.97702789,0.0,3.06257449640209e-06
293,22.00231361,92.10980225,1.51412806536e-06,0.0002498198677539043
294,23.71931839,90.38926697,0.0,0.00010685302315227525
295,24.339893,91.354089,5.05712727e-06,7.026854521398676e-05
296,22.17611122,90.01045227,0.0,0.0003499616065334657
297,22.879866,89.486481,0.0,0.00037559749485494384
298,23.526848,88.786509,4.9316245104e-06,0.00040085196727205816
299,25.28215981,89.78726959,1.0126046745599998e-06,0.00016573837395941136
300,22.17610741,90.92572784,0.0,0.0004306328333078203
301,24.385304,90.823711,0.0,0.00017608408705559813
302,24.49235725,89.60621643,0.0,0.00013094153597262986
303,21.87589836,91.8481369,3.1863204505199996e-06,0.00039082594043624664
304,23.9730072,88.78157806,3.4224216858e-05,0.00042944173847786395
305,21.98769951,92.13769531,1.0475424085200001e-06,0.0002280701734847737
306,23.920899,90.410054,0.0,0.00018457229621293234
307,23.78011131,88.63340759,0.0,0.00037932600855959187
308,22.678985,91.788707,1.5274319785199998e-06,0.00029835210136758673
309,21.4930687,92.07366943,2.04143028156e-07,0.00043316510469304894
310,24.08709717,91.20188141,8.303663332799999e-08,1.8679185025073396e-05
311,22.1544838,90.24707794,0.0,0.0004226365989838053
312,23.80992126,90.7183609,0.0,0.00020395520912452612
313,22.64625549,89.39742279,0.0,0.0002346452352657956
314,24.82293892,88.93491364,0.0,0.00018903595828500313
315,24.62496948,90.59248352,4.9513964039999995e-05,0.00030995476151827447
316,24.93987083,88.77488709,0.0,0.00012752873352215696
317,25.16856575,90.16566467,0.000391677222372,0.00019441972394597693
318,22.454477,90.677859,0.0,0.000422407544584909
319,22.8292408,89.55822754,0.0,0.00037816181825315746
320,24.439329,90.892291,0.0,4.326295969911375e-05
321,25.00062943,89.998703,1.29987344256e-05,0.00012562525726812494
322,22.65685081,89.80461884,0.0,0.0003229455264157597
323,23.58787155,90.42417908,0.0,0.0002098363073844805
324,22.341606,91.842427,1.96640348172e-06,0.0002943183852706725
325,22.486986,90.430758,0.0,0.0003719174430413116
326,24.405091,91.563737,1.13979203496e-05,0.00014841606251398098
327,23.842799,90.751071,0.0,-6.971818175239771e-06
328,24.02166176,89.1335144,0.0,0.00019979738070892913
329,23.041948,88.977938,0.0,0.00025467821523842733
330,24.923393,91.762376,1.0650799894799998e-05,3.4846515884809424e-05
331,22.63098717,90.92758179,0.0,0.0006210079254652238
332,22.485331,89.445483,0.0,0.00014658318868786635
333,23.094556,90.786822,0.0,0.0002411673884890046
334,25.14335442,91.901474,0.00010631249659199999,4.636687298714168e-05
335,24.65943718,88.24942017,0.0,0.00016964290390545918
336,22.6083374,90.37097168,0.0,0.0003554293986774562
337,22.936692,91.638601,0.0006461995674,0.0002965660758448774
338,23.6519928,90.53890228,0.0,0.00016062294114657506
339,25.1786232,89.75981903,0.0,0.00010149207332655487
340,23.26920319,88.89996338,9.458279854799999e-06,0.000321037964179389
341,25.92511177,88.14743042,3.25287104844e-07,0.00021179296849365776
342,25.04179573,89.90329742,4.35991976364e-06,0.0001857175041119482
343,23.64899063,88.83942413,0.0,0.0003645511686639313
344,25.675634,88.782991,0.0,8.202515009272863e-05
345,22.8112812,90.03126526,0.0,0.00036373458687524637
346,23.8218441,89.37567139,0.0,0.0002611198000813377
347,23.83220291,88.99668884,0.0,0.0002507773429604028
348,24.58256149,92.18532562,0.00148064884104,3.527388992991003e-05
349,25.91872406,89.6788559,4.00687176756e-06,0.00014957556579671603
350,21.970047,91.938175,8.6623059768e-07,0.00018748351479027224
351,25.12753,89.361874,0.0,0.00013493538886259304
352,23.108665,90.159482,0.0,4.23508396323997e-05
353,22.869206,89.545726,0.0,0.00030031030072316846
354,24.05962,90.855396,0.0,0.0001283077937825614
355,25.91260147,89.6812439,3.93604317024e-06,0.00010010160922158392
356,24.05475616,90.98777008,0.0,0.00011187832939125393
357,25.048943,92.085268,9.364429857599999e-06,-7.300596599739825e-05
358,25.192208,89.362076,0.0,0.0001914113337691475
359,24.01054955,89.23630524,0.0,0.00028410691836334946
360,22.45113182,91.8019104,3.91567280004e-07,0.0004931169817179955
361,26.09861755,89.7303772,1.0839253526399999e-05,0.0001578387365006265
362,24.03112602,88.88182068,0.0,0.0003337617461614023
363,22.28239632,91.98343658,1.2018828739199999e-06,0.00040531558215869555
364,25.80464172,89.3551178,0.0,0.0002625092386967682
365,23.997146,89.23019,0.0,0.00024153981448781232
366,24.82713318,88.6622467,0.0,0.0002121684480782701
367,25.57748795,88.88586426,0.0,0.0001472041105156251
368,24.383529,91.424684,5.477390838e-06,1.8012647585306464e-05
369,22.3026104,90.09187317,0.0,0.00029477898971100915
370,24.09612,91.295581,2.22556158216e-06,8.410274050683727e-05
371,25.32765579,89.79814148,2.9066057871599996e-06,0.00018840214244609567
372,24.64286041,91.32881165,1.8645959623199998e-06,0.0001243095502053325
373,22.34441376,90.44532776,0.0,0.00028923776836172865
374,22.92864609,91.13496399,0.0,0.00011587080153760064
375,24.00969505,88.93991089,0.0,0.0003467204061729767
376,23.39618301,89.1194458,0.0,0.0003527274472919623
377,22.7500248,91.82666779,1.16813766e-05,0.00034150228728805444
378,22.84998131,89.53610229,0.0,0.00047643303431402304
379,23.162604,89.154616,0.0,0.00032080124115174897
380,22.81716728,89.54839325,0.0,0.0004386294973050893
381,24.691874,91.953457,4.8132148068e-06,6.911827963828225e-05
382,22.11635971,92.11495209,8.483738292e-07,0.000397634906275909
383,25.14956284,88.65013885,2.6851162472399997e-06,0.00012705610817761485
384,22.102542,89.921664,0.0,0.00026265804583652916
385,22.385362,91.976573,2.21709424656e-06,0.00030244611747143785
386,22.9481926,89.67837524,0.0,0.00028466587616126835
387,22.43919945,90.54685974,0.0,0.00033994938582798315
388,24.07884407,89.63494873,0.0,0.00019443043664276477
389,23.491991,89.417845,0.0,0.00020530835337978268
390,24.34163857,91.44470978,1.4485571958e-05,4.047640588744586e-05
391,21.89047623,90.32959747,0.0,0.0003616338696686318
392,22.37267685,91.85483551,4.3907346588e-07,0.0002953028144759367
393,25.81096077,89.3263855,0.0,0.0002846229354145069
394,24.8290081,89.03623199,0.0,0.00010977312905874405
395,23.45676613,91.2026062,0.0,0.0003944900137895191
396,26.38505363,88.57932281,2.63430780048e-07,0.0002059888869414594
397,25.03164864,89.11362457,0.0,0.00024830453123905977
398,22.91002655,90.49645996,0.0,0.00018290217950544692
399,25.7760582,89.25530243,0.0,0.00016220594284127127
400,23.1208477,91.98213196,4.6396122612000005e-06,9.431653380672823e-05
401,22.364643,89.291583,0.0,0.0004577926404775313
402,22.28570366,90.47711945,0.0,0.0002635536314037027
403,22.33660126,91.83404541,2.52897591888e-06,0.00030506496041251657
404,24.5962925,88.93534851,0.0,0.00012484737226344203
405,24.43275833,91.55677032,8.7796073904e-06,0.00022504729637482494
406,22.31314468,92.02390289,1.9233486318e-06,0.00036109519719154654
407,24.92722511,91.24009705,9.0588078072e-07,0.00025010773693659525
408,24.3689,88.566995,1.3222343016e-06,0.00033079791259034295
409,24.110751,90.668917,0.0,0.0001378844020022487
410,23.88661194,89.1181488,0.0,0.00021337021878982412
411,25.35219765,88.88885498,5.944734565199999e-05,0.00035536417687820674
412,23.01203728,91.3963623,4.2167331288e-07,0.00020397107401042035
413,24.17973709,90.37225342,0.0,0.0001568283164558166
414,23.259289,90.673087,0.0,8.644791595808819e-05
415,22.79456711,89.98709106,0.0,0.0003385729584774727
416,23.7190094,90.42030334,0.0,0.00010688095959016901
417,25.08784103,91.98448944,5.9562607812000005e-06,0.0001691782896997373
418,24.17348862,91.53805542,1.59517066332e-05,4.2974840602099666e-05
419,22.610666,90.64963,0.0,0.0006146707417396559
420,21.5450058,92.01164246,5.3815902504e-07,0.00017252510889912545
421,24.254067,91.094028,1.85627935416e-08,0.00017032229442823484
422,24.92308426,92.41436768,1.33131341328e-05,4.368598560210329e-05
423,23.47761,91.004007,0.0,0.00014513272051930055
424,24.982379,92.234507,1.66251479688e-05,0.00011354314498521599
425,25.79451942,88.8950119,0.0,0.00017010970296714507
426,24.34252739,91.3316803,3.1362922399199996e-06,-1.9608532006578356e-06
427,21.967955,90.090065,0.0,-2.9246194541316526e-06
428,22.73885155,89.71251678,0.0,0.0003437846216051131
429,22.64485741,90.93356323,0.0,0.0002923853535841632
430,22.98892784,91.07359314,0.0,0.0005883828141468206
431,24.657241,88.793324,0.0,0.00011839755956268343
432,23.21697235,90.66539001,0.0,9.1376750130688e-05
433,24.7202034,91.98768616,7.434010335599999e-06,0.0002158225959134098
434,24.32880783,89.9315567,0.0,0.00019510433075613332
435,23.51704025,90.71215057,0.0,0.0001519082015203529
436,26.050406,89.768031,1.07547574968e-05,0.00012947920397000844
437,25.959431,89.697518,4.6592954915999995e-06,0.00016552943289922496
438,24.70290947,91.65198517,1.00785232704e-05,0.00015180876059005762
439,23.41643715,89.40278625,0.0,0.00025400934030071136
440,24.527086,88.847874,0.0,0.00011744392467876117
441,22.482788,90.05864,0.0,0.0002546181425808033
442,24.88122368,91.87504578,3.04194129564e-06,3.157404966216266e-05
443,23.55068398,89.87020111,0.0,0.00012986102190561867
444,25.17203522,89.48786163,0.0,0.00015649669797048672
445,22.39701843,89.18367004,0.0,0.00033038465586839174
446,22.81920242,89.61387634,0.0,0.0002084419177464122
447,23.18931389,90.81044006,0.0,1.5881349102986125e-05
448,21.85459328,90.13529205,0.0,0.0003341878254941386
449,22.606796,90.143583,0.0,0.00037884678418339927
450,24.084334,89.220385,0.0,0.00019633617889335775
451,25.95663834,89.37605286,3.5746298012399995e-05,9.110142736098394e-05
